swahili_id,kitaifa,michezo,biashara,kimataifa,burudani
406e2d7535778e94393ce2e5d838c09362780035,0,0,0,0,0
40aa2348315c7f16368b4f6a53455fe9be5af037,0,0,0,0,0
40e0e34c64479a19963ba2b3a4ca66ad2fce2a0d,0,0,0,0,0
4139d0cd9dd188d32c4bd09f1f615c9f8f074a78,0,0,0,0,0
419f3484c1d4d86a847a90dd8b750219233fc02e,0,0,0,0,0
420d57cb8b69cb097e553a18b2ae5496b90fe177,0,0,0,0,0
425fa2c3e26db62deeade6a465c14fe6ba7a5769,0,0,0,0,0
4266cd82b4012f07076553cbc7637904c4434738,0,0,0,0,0
42748c8819059ab2e3e4a11e49b4904d18f6dde7,0,0,0,0,0
429b3c1cc70b8987fbb65cc64ddbb2ac4af2e413,0,0,0,0,0
42c2f1c46d8cc0e1e53d3ee5a982b6b6b134cb11,0,0,0,0,0
42c69bfd2bdcd6f298cfd1d2c80a28ac3b11bb2d,0,0,0,0,0
42d72fdf8b86e46185455a13c498c706f024f0d0,0,0,0,0,0
42da4b38de50486157849b2a650b7450582f1538,0,0,0,0,0
431fe08349f4b79dfda06907dede71aa34837c5c,0,0,0,0,0
439d7e5cc85ec84ff8c5b289de3cc9418bb25654,0,0,0,0,0
43a4f680a89759370ccdb4593b8adee125300d3a,0,0,0,0,0
43f86b4839c0ec3eb2d84e81a856e227a90dcb74,0,0,0,0,0
43ffd5ed227791dd5c9851f7d905e9f82d8143b6,0,0,0,0,0
44223f4d8c80798db4c67a3886f9998440e8bd36,0,0,0,0,0
44a93f93ec30d799bea904fe8a6c590449bfbbc1,0,0,0,0,0
44ac3f9e2b4857633860cbfb643520d2531fb490,0,0,0,0,0
44f5d1ed2fc82b23b06512ed53b1b98d9b274abc,0,0,0,0,0
44f5e18fed1a59fde38b7115f238e5fc874979d1,0,0,0,0,0
452786c6035f1b0993d6df134bc1c59f80bafac7,0,0,0,0,0
454d211c41b771239334065bdf189c9f96c24f7a,0,0,0,0,0
45bb6098cebfcadc5640c6624b3fcb9631ac2b68,0,0,0,0,0
45d0b1a2040340f9781bdaee64f3fc6c7901bcc1,0,0,0,0,0
46d17d2861e55a2d3a7dc177936d3ab6cd60812e,0,0,0,0,0
46f7d99c5024a91169d68f7a9001524b7aabc64a,0,0,0,0,0
4718fa12fbae9140868d4fdbdba755d1b9b1196b,0,0,0,0,0
475bc2d8c167d10a9866a5220a35adf48ac6a4e4,0,0,0,0,0
47732d84ebc10d114f7343b35b8c819ced7ecc7e,0,0,0,0,0
4844cb02f7be947986205fd1be1e54359d5babdb,0,0,0,0,0
48b701e4a229a02017217ed52c9b8e224e7e46f2,0,0,0,0,0
48cbaad2e505e5ff8a6daf0e65ddcfa7b9dab801,0,0,0,0,0
48ed17ea7e5054a02febfc7c5ab01ea3963d49f3,0,0,0,0,0
4924991c24da1d29571b87e46a77aa26629bf211,0,0,0,0,0
49332e6f1f7ababfd0fc18e396eca6de1db6b11a,0,0,0,0,0
49740fefc32e31129f8c9dc2aa6ff7f84f0ecf12,0,0,0,0,0
49f5d3d270928177b9704551664459ecf50ee002,0,0,0,0,0
4a3c5532a96ee5d9cca5495b0c891b5b65b2b18c,0,0,0,0,0
4a9a5b9ce7c49ef6d3025a1a36236ee187311423,0,0,0,0,0
4abffcd8cff043da06735cf2de74fecaf0708e43,0,0,0,0,0
4ad2d58e8d4159b492758479cc2ca008a2a8160a,0,0,0,0,0
4b1b9aaa2431e1fd6c17d0b7915989bfe28c9b22,0,0,0,0,0
4b316bdcd74d1c4cd61a2f73940cce36a3e38775,0,0,0,0,0
4b6eddb260cf69fa0ec1d343699edaa3c91de592,0,0,0,0,0
4b7f4f3ec8977c4bd930528c5a16f614edd59433,0,0,0,0,0
4bc882e9e5a9a33ac6310e9e66234803cb51b2b6,0,0,0,0,0
4c5fec07ab429a07e915617d597778e7d7b3bc83,0,0,0,0,0
4c7aadef8f8567eede8cb0690f090afe1b26c815,0,0,0,0,0
4c92d992f539b1c7935a2ad8919ea143ec457bd5,0,0,0,0,0
4cccc9422b54fc433479e10306a5293839cd1891,0,0,0,0,0
4cee51b2788d75bf3cc62fe90ad2c44c35b96b8a,0,0,0,0,0
4cfa6e5fd96a7e01e57d3112ad22a99bea040aed,0,0,0,0,0
4d243e1434da227f8f665bb2f3f42e3e9a240197,0,0,0,0,0
4d30e5726e84c02fae86f224a0bec2b2f27f0997,0,0,0,0,0
4d4b0b920ca88db835c48891e2bc915ed37ddb2d,0,0,0,0,0
4d991190f7265ce225ec8e954110adf7812a9fb4,0,0,0,0,0
4dab277070219a9e560f549a49f8a6b5c78bd86e,0,0,0,0,0
4de4d5dfb2f1584da96dcf14b1b38077b284a9f4,0,0,0,0,0
4df59854dd007fb1ab530e4f2c592afbaa6c89e2,0,0,0,0,0
4e5bd6e8961e9c4799618f589d470f6878326c06,0,0,0,0,0
4e6c10248378a0d05b5a65f983463c558e52070c,0,0,0,0,0
4eb936b5f5f9af34bce71a68a663708d05d7c160,0,0,0,0,0
4fc0752c514347b8d2143130e12894fc9dc29341,0,0,0,0,0
4fdd17f3d722646d7523eba88c70d71bc581b121,0,0,0,0,0
50092d4f78944002cd8907b6f0e18aaa47e38681,0,0,0,0,0
501365960bedde7040ab68ccae6c1fb3a9fb8162,0,0,0,0,0
5016b0996b59b836fb5b7212d0e75013495fadd4,0,0,0,0,0
5018c43ac36a275028ed9e1048fca60e68f1e7b8,0,0,0,0,0
501b5e2676faf018e4737f586ec6e62fc385f168,0,0,0,0,0
5026edc3937dc8e12639053066b8a7130746c56d,0,0,0,0,0
502842bf998366359620b9486789f1e85582c4d4,0,0,0,0,0
50619271d55a78bf05f2dff89cdc893c8291f74e,0,0,0,0,0
50a8b92b597491939365a098c448b79c8d283334,0,0,0,0,0
50e24045ab34f9a06798545f90b82d7faebbab6a,0,0,0,0,0
50e33fbb7c515474bb684b8312b877f75c64d5d2,0,0,0,0,0
51613eb8ad494addcab281bb55bcfa4d1362935a,0,0,0,0,0
52004be06c1495c8a2e8d3af7be60f4a3978f103,0,0,0,0,0
521947b7254043afad5321488b45bd86bc9fa9e4,0,0,0,0,0
52389364131fc64749e056382f21e7ab23096fb7,0,0,0,0,0
52488500b9cb9ad27efd3e9c7e1b6069d76f9ed4,0,0,0,0,0
524ee4d9cd355c91d4dffe1725197af0d6918333,0,0,0,0,0
52a9e8ca172d2bde982c97193a5ee5f7a6a97c15,0,0,0,0,0
52e207a7301dbed444e95437b27b36f9c739fe13,0,0,0,0,0
52eee36406e8117cf59be7b9906e0dd085b70f49,0,0,0,0,0
52f3116321ab77268a26b15caa4b5977934d21df,0,0,0,0,0
531188121a60a5fc43d8ad724fc134a921e73659,0,0,0,0,0
53175daa7da6c12a02bb5d43fe53bb144d52c844,0,0,0,0,0
53332d2e0363433b554581a07239a648c5bccaff,0,0,0,0,0
5369aaeedb5bc24f9ef3f1bc3030397a5eee1ba4,0,0,0,0,0
53ebd8e93dc6ac7e39f636449ebc6bcb84a7eba1,0,0,0,0,0
53fd639b02e2f3b268a5f0258e0ff0945f01f3dd,0,0,0,0,0
54067c7a878c3b58fd11de9198320fa4b253e3de,0,0,0,0,0
542e0fdca9eca8f1a8ac3f759f2320f897941e3d,0,0,0,0,0
54c6327ea2d922515d7163f6b7d440651e35cc17,0,0,0,0,0
54c6903a8b969096bb76ec66c4a13b6e0b79c7cb,0,0,0,0,0
5503e470d7193f77e462e47a43d9f9b6b66bf91b,0,0,0,0,0
555ed405d478feb0d94588bbac2b59a51f6fc4a5,0,0,0,0,0
558bb6fa5f377c6c25426487db900d7fda9bbeb2,0,0,0,0,0
55da7de7ff954cfc1a71aea496f4ed5b9cdc8bc9,0,0,0,0,0
560fae6ec45faca058217fe528498b8f3f60cfae,0,0,0,0,0
5617a7b9fb9683f0d8f9252e693e44b0f056df7b,0,0,0,0,0
562784ca558a3edd53d16967c5c8289e67ac2b31,0,0,0,0,0
56b8911bb19bc8102fe4fd245f0de4a221bdd5bb,0,0,0,0,0
5732dbb50d3e1063ee48700c04b4ecd8164ed3b9,0,0,0,0,0
57453b728072b8f4ac1a990da4c20fac8ae2bd17,0,0,0,0,0
5745f26be877d7bc6841578e9976b7975cb0a50f,0,0,0,0,0
575669e9a06757b33795350edf2ecc3dc7c55b5f,0,0,0,0,0
578b9b45ee51e49001a85f9d4c2fa417109a2d55,0,0,0,0,0
5799cd2160dee3092a53dc89f8bdf4fb810a2c80,0,0,0,0,0
580f1261670fc795dee645c261a1c8a14473b21b,0,0,0,0,0
5818195dc82ef1b86aa03ed7644cb973307a2f9e,0,0,0,0,0
581978bb76e9d205671c4fccd7ca5efe25afc973,0,0,0,0,0
583018a3e6b001d56495e5b2c5f0af165905c0c5,0,0,0,0,0
58797486ce63157a998329605a155c6226ec4cba,0,0,0,0,0
58aee3aa1d94554ff57e6a053dbd60658e4890ff,0,0,0,0,0
58b15b8d9ba8a56c867a26c0598bd613a57cb77c,0,0,0,0,0
58bf4ab284faea337a0d32107f98fad33ca5ae72,0,0,0,0,0
58e14980924abd6531656ef3af536852284084f8,0,0,0,0,0
5959fab7b3f173e06a13ced0f5aecc60cbde40c1,0,0,0,0,0
59aa58b5a39079b7f52fbb08f024848e4c2a1edc,0,0,0,0,0
59ccdd7b9de47214adaacc2b67ce9923dc382f62,0,0,0,0,0
59ee593b27cb3b792b3f4d9c7ff0509265409521,0,0,0,0,0
5a2d56de8f4035ee0f63b1eb158fc1474ead5633,0,0,0,0,0
5a6e4698b3f6b34fdcc3f4cea46be02316337834,0,0,0,0,0
5a772ebe24a1a88a37e93bb5d5e09f527a31d14b,0,0,0,0,0
5aa9f42e2997030682037a7545035c07b2f9d10c,0,0,0,0,0
5acfc258efd4d5fa8756ea3cbc7a25bac5203274,0,0,0,0,0
5b17d138a5aa1cf2c6016e9b0aa92a893f2bc3bf,0,0,0,0,0
5b1ad0ee8439755707f2651b62a58eceba714a1e,0,0,0,0,0
5b32610d9fb1e6c06c9a759c9325afe1c580bcc6,0,0,0,0,0
5b5467b06ed20a92a9137215df91d48e80aa33c4,0,0,0,0,0
5b8bbeb9a7ca0e754c4d54d25d164f9ad29f592c,0,0,0,0,0
5b8dbd2f3e9a7a2bc4281d4cbff969b8fc191e86,0,0,0,0,0
5c16246513e338b4ebe14d84ecc16ee1f87447a0,0,0,0,0,0
5c72a46844f5cb42829a1f1845c3d60d72fbf310,0,0,0,0,0
5c86228fe34314d82d5db352632cf55f9d450c48,0,0,0,0,0
5c8cef625915c6a1220f0cd86ce0ac0dd78a6e6d,0,0,0,0,0
5cbeb23ec37cd92586317894971a58371c66dd5e,0,0,0,0,0
5cf8576037a8428434adf073dfa7fcdc1d4b91fa,0,0,0,0,0
5d087f02d1541d434bf4a32e539c1d0d1868bffa,0,0,0,0,0
5d5311827f2cfeec7edfe2f8870a2b865a07dc1f,0,0,0,0,0
5d5634590701455990abe734d362c5d5c7bee90f,0,0,0,0,0
5d8ea177728d8ea79812d96a27219a7d5d2620c5,0,0,0,0,0
5d96d8e3f4ed7494a97ee83502cae3f3f87d7b9c,0,0,0,0,0
5dc9d7f6d10704dfcb4fbdc56e4bca75400ab27f,0,0,0,0,0
5e3775e6cd75950ecfb2dd52d44c0e40b59de390,0,0,0,0,0
5f01334d1c0dbfe04ccecfaa6eec1cc5cc534e3d,0,0,0,0,0
5f23900038a99e911753e9c154bddadb5d15508b,0,0,0,0,0
5f75d7ccb5d7641dfd0c6dba3dc61942ff643b72,0,0,0,0,0
5fdef434a2b49463e5cbb4a729574345647a194b,0,0,0,0,0
5fe829f295891aa0dab6a838791b576c5660d6a9,0,0,0,0,0
5ff773a6eeb3180c55f96aa7c5e4eb6183a5273b,0,0,0,0,0
604802030b06eeae31f0f9f9f44885a00a60ca5a,0,0,0,0,0
605af423115f4f3a1242799fd315157efcd34729,0,0,0,0,0
60a41d7436e2647a15c7d57aadaf1d6fb7e37974,0,0,0,0,0
60e112b51e98a607921c2a29cf2e46d57df95921,0,0,0,0,0
61023bd78d026327e80ea3a76d8231e54c72ce55,0,0,0,0,0
6104898c110df931c113d79fe356470934a27d28,0,0,0,0,0
614fd786adf4a1876a5d5b7c43897e7fbce29c06,0,0,0,0,0
617137f0bd56b49da4ed41bc8caf9ac0eae9eedc,0,0,0,0,0
617227c2d4b80a8f4c20b82535aac34dfadcfa17,0,0,0,0,0
618ceb1dd4ea60b89c8c921896c37f3dcf45714f,0,0,0,0,0
618d36b105582d3ceb1bf8b194f99d9bd3bb2e02,0,0,0,0,0
61b4d23253eecd6cf2fe1a8ffd335d2e5f937810,0,0,0,0,0
61d337198d7bc3441d0a5ca14d17c32a2eb922a3,0,0,0,0,0
61f0326e3ed61b418db3656ec18884cafa1e705d,0,0,0,0,0
624320fff44f833c1c8296fb299ab6825c2c5b42,0,0,0,0,0
6263d9a1596e632b0e35af422c6c7b7c19319d34,0,0,0,0,0
6290717e64a93dca3056942ef52034b12e2e0891,0,0,0,0,0
62e30da20c6583c451115b772c017f0ad8837eb4,0,0,0,0,0
62fa2d435fe7c8fd8c397d9203b0efed7702eea9,0,0,0,0,0
633d378a5ddbb5f2b7cc63788a66ba8cd43591ab,0,0,0,0,0
6357380f249a669fb4943a25c1f519152b9c3bf4,0,0,0,0,0
635df35717a0191c013fc3eed105d72f350f89e9,0,0,0,0,0
6360d3db5c148abb44efb1722f91ee852935b23e,0,0,0,0,0
637dd71e973595ece26e0c25f9b2a93f4bc494b3,0,0,0,0,0
639cd49dede254f5fa9b8b5e95f15a6118eadf03,0,0,0,0,0
63bc19b4b88d7bb78c33368241e3ecc8617012c7,0,0,0,0,0
63f56c8cad492e08f889b57e038a78e5557e5254,0,0,0,0,0
6424e559f393310c073f4d6fe7c78eec68a2e4b4,0,0,0,0,0
64871a0691cddf644392c9d099016c4580e226fb,0,0,0,0,0
64a93a8c68b5deb4b10a11724d4168953da105d8,0,0,0,0,0
64ac267142e26e3b5fe2faf8d8a52a92bec46034,0,0,0,0,0
64b3100a90d7b579b4f66545e43c10fe9c0d8d42,0,0,0,0,0
64b8e10e63d628388b011950c876f16442751bca,0,0,0,0,0
64fa4e7b5eaa2a99c56443b65507159d60e1e960,0,0,0,0,0
657815adacf02df2786a40af37c538fcfd4888c9,0,0,0,0,0
6619b1412033a3a2101a83acc0886e7e5eb4202d,0,0,0,0,0
66233feabe9d6522180481e341a021a46f43ce61,0,0,0,0,0
666d159ddea5ec0bb15462f9c781fa72fc2152ad,0,0,0,0,0
66bc5c0a87bb4f42fc38fed7345879c55cc91a6d,0,0,0,0,0
66e3665d6c0148cc17e299050f744290b8a3d093,0,0,0,0,0
67739262a5ab2475ae7180e250e62e8d3e7e3db2,0,0,0,0,0
6785befb8d46eba5ab121260b0712c1a47d7f5ea,0,0,0,0,0
6789d7f08729f9f8fa244f46b6a7bed62f5159e5,0,0,0,0,0
679aa28fed2eb1a03cbed1fe216be4df18fc1712,0,0,0,0,0
6882c98a5a411b163d838e9aea148cebd5aab5c4,0,0,0,0,0
68cfb4cefd190d64520200428b1a773d5ac65853,0,0,0,0,0
68cff36caed2898f19953a94b3aed78b29116044,0,0,0,0,0
68f2fa12b2724f34f4a5eb70f9a9d61d32cedd5b,0,0,0,0,0
6921316307f25e1f070c18a393f61ca57040842d,0,0,0,0,0
6924a0be0cfb962389189d06d94520969f1edb6c,0,0,0,0,0
697fe27651f3e320d31b68f340d284f4d1ceb3a2,0,0,0,0,0
69bb74d66efe6e02fdc08fd29a1ccdd84a09db62,0,0,0,0,0
69c800368874c2c6aa0a05203ca693b518288bfc,0,0,0,0,0
69ec582506cb25ebc18e901e321f06fd9013aca8,0,0,0,0,0
6a1392c6a0d3ebddd1de6e260b5862d1a572896c,0,0,0,0,0
6a274eccab7892485536c065854a6da4b496a625,0,0,0,0,0
6a58f97d959a1a061cc94e0ee613986c7d017ad8,0,0,0,0,0
6a8a58f0394fa1b8b9fa401bdd88d3d103fecb47,0,0,0,0,0
6afc6c4f1d14d5569ca59ec6a8366f24617cdc49,0,0,0,0,0
6b0cf9f25c17d4548d4efab83260f8038a6de4ef,0,0,0,0,0
6b262ee93120e0a1644994735fe7b346a3a2225b,0,0,0,0,0
6b9453518b7e7749cff874b821f8d104f0a1ad7c,0,0,0,0,0
6ba8844ddadcac56422e8034a0425e7747265d9e,0,0,0,0,0
6bbbf6f199215b285ef61d9aeeb1c93e9c560864,0,0,0,0,0
6c235a74119d55dbd3559b0b7d1bbc04e9f787bf,0,0,0,0,0
6c923170e43107bf80cdf29d092a8e2fab805c30,0,0,0,0,0
6ca7be5ba4e89977b21edcdbed449805b7588524,0,0,0,0,0
6cd87e2b10f1c509ad970c519843efd4fea963fa,0,0,0,0,0
6d2bcb3ddb35a2d843625a75e0b35b3d4e334c54,0,0,0,0,0
6dceade8d897ae6d1a852562410c6b3696125d05,0,0,0,0,0
6dd5e61f60beff3e1b431d679dd5854f6fd8dd7f,0,0,0,0,0
6e21bfa733cef237f87765595749641afce188eb,0,0,0,0,0
6e7c9c3cafdf89e02fa3b4a3d5615574bf778123,0,0,0,0,0
6ea294001b6f78003b2e13e85b0252dfe7105302,0,0,0,0,0
6ed4417d3de4a939fdb48b3e110d9e5e8b47bde4,0,0,0,0,0
6ee12308a614a08079b7e7884e9b154437eced0e,0,0,0,0,0
6ee3c1053c82b37f43a87086e0496f11a1cd9fcf,0,0,0,0,0
6f1c14f17352c43f8f613478bfa9094fe6081c95,0,0,0,0,0
6f1d449838e0268bcf3f98b1f75599acb264606d,0,0,0,0,0
6f2b7f26b1a1f59e014c572ee6f38802da8e5974,0,0,0,0,0
6f487919066078ae5e2d08c7e2b4f593eca6b3d6,0,0,0,0,0
6fca45a91078b43e391fa3181c2d12643fdb713d,0,0,0,0,0
6fd8d72582414959b81f736ce615be6460be48b8,0,0,0,0,0
70c478677047b4b00cecd462c30b55ace1eb086d,0,0,0,0,0
7141cc0565e4ade59694dea1fc763addd0248c49,0,0,0,0,0
71a2a1345d8a2c4f0207ce2a3dfa51f4b43a58cd,0,0,0,0,0
71b9276ee4c3ee28476615bae7af34d619ab1650,0,0,0,0,0
71bd90d681e50bb0e10723525ed6c5ac126503e4,0,0,0,0,0
71fd4d43438e740869f1302716a03863d57bc88b,0,0,0,0,0
72047c2ecc3dd679c4f0cd8276612934114ac56e,0,0,0,0,0
721a31c9ac2b94a4e71f0680efbc0a8a48388f89,0,0,0,0,0
72239f6ee95fc60332e5551aa9210cb7a412cd08,0,0,0,0,0
72562d5df82cf681a20660315014691be110e15a,0,0,0,0,0
727432189a618542e8c5f0279d02042fbf38627e,0,0,0,0,0
72b0721d459d10fa5f3fbdbc54890e7fc4322857,0,0,0,0,0
733b492f2dce7e6a7431535c9ac2bff218ae7310,0,0,0,0,0
735f520a7acfb1da864d7ed41eb9ca907018a02e,0,0,0,0,0
73758ef1f2c1c88bfa2460e56c1014d9cdbd5bb6,0,0,0,0,0
737e9bc0682fa0c1da5460a75c38d5b5fb9f626f,0,0,0,0,0
7391478a4a6cd67e15d01e0de0280028935012fa,0,0,0,0,0
73b484b59fe8ccd1ea387781cfcb307f64626a04,0,0,0,0,0
740ddb0b1253eaf5a8f694c1561aab3898f94236,0,0,0,0,0
743280d1f3d59a6fd96d6bab8633f94eed8de854,0,0,0,0,0
745d2597fff1e7faed78b9bfe5fd7078b2e8ae76,0,0,0,0,0
7460c0dc2c2b4409c875dd838a8ac4d0e7640c82,0,0,0,0,0
74d4900964a84fd9af5d4f67a4d7ff23486b046d,0,0,0,0,0
75174185e289225d5ef42a17ff7541d79409d81e,0,0,0,0,0
75380a38f0bd7cd8b49565a6c79ac63a7e7a0d64,0,0,0,0,0
758cb430b7a1813d360d9183978d8317773815ce,0,0,0,0,0
75c582ba616d8f7bb3bc0cbe3a0f2d900d3fe25e,0,0,0,0,0
7631d2a4862b8696d037be74ae03ca6783d2d02d,0,0,0,0,0
7710932bde4ca0ccea17ce889cdc9a97eff2947e,0,0,0,0,0
771992f1d27f0aa23708611b5733980796971e89,0,0,0,0,0
774e3340401efb155d9fe6b6335d82daa423706f,0,0,0,0,0
77a4a170e752706645ab29dad6fba028607ffdcd,0,0,0,0,0
77c028788501d4cee3d89bdbc6df7c88355db164,0,0,0,0,0
781b31cc1654baefc49002bd7f5f20fd6f06ece5,0,0,0,0,0
784a31a5aa4c0a985c8a57178b4f926dd0d2490e,0,0,0,0,0
784d5231d4e9490ad83bc2d0e437e3b2ffd388aa,0,0,0,0,0
78f5d6ab6b21bf131c81d2271eac5f741b454ee1,0,0,0,0,0
790bb0e9ee9dc366865dca419180d5ccd5f4f0d5,0,0,0,0,0
790ddca5decc331d39c21cddcdd8757fae87c86b,0,0,0,0,0
7920d21b1ccca84da6df5d6510aa6d30300b7fd9,0,0,0,0,0
794825ac8ea36a584d28ccca0e5f081dcb149b53,0,0,0,0,0
796c2db2137687c4114afdf82a60921372160764,0,0,0,0,0
79b06459a66f92a021e085710b3cd44c286c6013,0,0,0,0,0
7a5152f7711ca295a3f854a8bde2563c49e398fe,0,0,0,0,0
7a6ff39cbdda2ad3b37cff9702af218ebde5ed34,0,0,0,0,0
7a7fbfd1cbe94d882aaa08cd5cd244fab33893a4,0,0,0,0,0
7a952147c1ea570c66008cd1dd170227c064403f,0,0,0,0,0
7ad9326bc9500287e796d0f23f529e2dbc2282b5,0,0,0,0,0
7ade65877708417e5d7e0e781209c4147029c7cf,0,0,0,0,0
7aed818a1c94c2d05baf2b2ee73b12803878e0f4,0,0,0,0,0
7b281087a160effcf89502a1789c4a61edabbe83,0,0,0,0,0
7b431d5b6dde0737aa12f92435e0fd3d7306051b,0,0,0,0,0
7b57ec1a95b89697a7eacf7247674a332edf3a44,0,0,0,0,0
7b6d3e6f1a05874adc5f5929c4d6d50931fc6494,0,0,0,0,0
7b877dccd9212dff93e51b26105ff48d48d40786,0,0,0,0,0
7c3b0de651ebf290fca93f600a03a59de64ef5cd,0,0,0,0,0
7c6fec764798444ba48b9e29c28907b52a9f7461,0,0,0,0,0
7c9c60384f852b1018b03d72d522bbd5f47c30eb,0,0,0,0,0
7ca1b27aba0d373e72143b6d4829b1766cab05a4,0,0,0,0,0
7cf05f7bef40f282ee3505f13f7c8c9400c065e4,0,0,0,0,0
7df19dbbe38fc64abb38dbf77823f33eff95a0ff,0,0,0,0,0
7e2c139357e1aa60a9eb5f8b55704e9b8c99aaf2,0,0,0,0,0
7e628d0421fcb4bb226d1e96075626288b65c711,0,0,0,0,0
7e6b5bac0cd7dc4a049dd244f3ae5d3e92e645b9,0,0,0,0,0
7eac2bf5cda2744a31d4344ec96acec36f0a2a54,0,0,0,0,0
7ebce418a37093c4bab86409c3c2e0f428e88175,0,0,0,0,0
7ed93ef2f8f44850ba66eca3f0e7cb75f0057af6,0,0,0,0,0
7ef98c43fe16c30a6ccc0740ea9125f15bca547d,0,0,0,0,0
7f09297fc1b6574f88998b31c1d81b3e91a18c48,0,0,0,0,0
7f9997156d9570ecaffc25844119687e0163c182,0,0,0,0,0
7f9c782a3bb19fc187af4483ee8853f27d7ad88f,0,0,0,0,0
7fa086a2728956870a846a86da4e02671eb25a7d,0,0,0,0,0
7fa49d935dcbc001b9a575a44b671de14baa5812,0,0,0,0,0
802bb47bbac63060cc2a31ea488a3e88e898fd24,0,0,0,0,0
80657bbb29eaf7a9bb0e49ed7e8d6b3f7f5930b2,0,0,0,0,0
8073e0fec4423f60bca714433d608d84f98043a1,0,0,0,0,0
809931de28ac84cde391bb4184fe3cbb8a8fb3d2,0,0,0,0,0
8099b0a0e3cc5f9932577b989819453fc85d4930,0,0,0,0,0
80a72a4970ce34d789d3bde3bdcc1897a4d96d74,0,0,0,0,0
80b72ffb6209c77a1b6317a35491a2ded6b52321,0,0,0,0,0
80be339d9c32080b162f55e76cb3d04c646f1571,0,0,0,0,0
813c5ddd13ccdd76a16ecb6ecbeefa0477e6471c,0,0,0,0,0
8157913bf8aed60ca8bb93efddb90d2803aa6a6f,0,0,0,0,0
